delivery_route_id,order_id,distance_km,estimated_time_min
3658,3658,2.86,14
3659,3659,10.23,36
3660,3660,3.55,16
3661,3661,8.23,30
3662,3662,8.77,31
3663,3663,3.89,17
3664,3664,7.78,28
3665,3665,7.88,29
3666,3666,5.78,22
3667,3667,13.25,45
3668,3668,4.60,19
3669,3669,6.54,25
3670,3670,9.86,35
3671,3671,6.76,25
3672,3672,5.00,20
3673,3673,9.71,34
3674,3674,3.44,15
3675,3675,6.08,23
3676,3676,10.08,35
3677,3677,4.75,19
3678,3678,10.25,36
3679,3679,6.78,25
3680,3680,8.27,30
3681,3681,5.55,22
3682,3682,13.37,45
3683,3683,15.15,50
3684,3684,4.33,18
3685,3685,4.52,19
3686,3686,3.48,15
3687,3687,2.57,13
3688,3688,9.65,34
3689,3689,1.45,9
3690,3690,8.33,30
3691,3691,3.82,16
3692,3692,9.83,34
3693,3693,4.66,19
3694,3694,13.52,46
3695,3695,13.34,45
3696,3696,2.27,12
3697,3697,8.73,31
3698,3698,13.99,47
3699,3699,12.65,43
3700,3700,12.05,41
3701,3701,12.48,42
3702,3702,11.22,39
3703,3703,5.38,21
3704,3704,13.71,46
3705,3705,2.08,11
3706,3706,13.96,47
3707,3707,1.38,9
3708,3708,9.74,34
3709,3709,6.62,25
3710,3710,11.29,39
3711,3711,7.43,27
3712,3712,9.03,32
3713,3713,11.03,38
3714,3714,6.03,23
3715,3715,13.90,47
3716,3716,8.07,29
3717,3717,8.54,31
3718,3718,12.66,43
3719,3719,9.99,35
3720,3720,10.77,37
3721,3721,1.93,11
3722,3722,18.73,61
3723,3723,6.41,24
3724,3724,13.94,47
3725,3725,12.29,42
3726,3726,11.06,38
3727,3727,8.16,29
3728,3728,8.12,29
3729,3729,8.56,31
3730,3730,4.12,17
3731,3731,8.35,30
3732,3732,9.41,33
3733,3733,3.56,16
3734,3734,8.32,30
3735,3735,9.08,32
3736,3736,7.65,28
3737,3737,12.60,43
3738,3738,4.98,20
3739,3739,9.84,35
3740,3740,16.93,56
3741,3741,10.74,37
3742,3742,4.63,19
3743,3743,10.68,37
3744,3744,12.20,42
3745,3745,6.88,26
3746,3746,8.67,31
3747,3747,15.02,50
3748,3748,10.84,38
3749,3749,6.21,24
3750,3750,2.08,11
3751,3751,3.25,15
3752,3752,5.58,22
3753,3753,4.86,20
3754,3754,3.78,16
3755,3755,9.39,33
3756,3756,9.68,34
3757,3757,9.60,34
3758,3758,5.90,23
3759,3759,2.27,12
3760,3760,10.07,35
3761,3761,11.65,40
3762,3762,7.56,28
3763,3763,17.15,56
3764,3764,16.33,54
3765,3765,8.15,29
3766,3766,2.54,13
3767,3767,10.30,36
3768,3768,11.81,40
3769,3769,3.71,16
3770,3770,9.42,33
3771,3771,9.62,34
3772,3772,2.71,13
3773,3773,2.79,13
3774,3774,6.84,26
3775,3775,6.80,25
3776,3776,3.97,17
3777,3777,15.80,52
3778,3778,1.95,11
3779,3779,3.56,16
3780,3780,5.02,20
3781,3781,12.88,44
3782,3782,10.25,36
3783,3783,14.45,48
3784,3784,14.00,47
3785,3785,6.72,25
3786,3786,6.25,24
3787,3787,12.42,42
3788,3788,6.07,23
3789,3789,6.61,25
3790,3790,3.34,15
3791,3791,2.78,13
3792,3792,7.69,28
3793,3793,11.83,40
3794,3794,2.52,13
3795,3795,9.93,35
3796,3796,6.51,25
3797,3797,13.22,45
3798,3798,6.48,24
3799,3799,8.81,31
3800,3800,7.16,26
3801,3801,8.63,31
3802,3802,5.51,22
3803,3803,13.44,45
3804,3804,6.20,24
3805,3805,11.78,40
3806,3806,11.89,41
3807,3807,10.55,37
3808,3808,1.29,9
3809,3809,5.48,21
3810,3810,0.83,8
3811,3811,12.54,43
3812,3812,7.82,28
3813,3813,6.12,23
3814,3814,8.50,31
3815,3815,1.12,8
3816,3816,9.63,34
3817,3817,5.97,23
3818,3818,6.24,24
3819,3819,10.05,35
3820,3820,7.79,28
3821,3821,8.93,32
3822,3822,2.69,13
3823,3823,7.36,27
3824,3824,10.61,37
3825,3825,6.07,23
3826,3826,14.34,48
3827,3827,3.53,16
3828,3828,7.01,26
3829,3829,3.80,16
3830,3830,5.05,20
3831,3831,5.36,21
3832,3832,4.90,20
3833,3833,5.05,20
3834,3834,6.62,25
3835,3835,8.90,32
3836,3836,1.63,10
3837,3837,10.28,36
3838,3838,10.12,35
3839,3839,7.98,29
3840,3840,7.95,29
3841,3841,13.96,47
3842,3842,1.15,8
3843,3843,8.56,31
3844,3844,2.27,12
3845,3845,1.90,11
3846,3846,8.89,32
3847,3847,4.04,17
3848,3848,10.52,37
3849,3849,7.86,29
3850,3850,5.02,20
3851,3851,14.64,49
3852,3852,3.16,14
3853,3853,4.05,17
3854,3854,16.20,54
3855,3855,15.13,50
3856,3856,3.87,17
3857,3857,10.41,36
3858,3858,9.44,33
3859,3859,14.09,47
3860,3860,7.43,27
3861,3861,14.19,48
3862,3862,9.81,34
3863,3863,3.80,16
3864,3864,1.03,8
3865,3865,10.74,37
3866,3866,9.01,32
3867,3867,7.67,28
3868,3868,9.64,34
3869,3869,12.52,43
3870,3870,7.05,26
3871,3871,14.14,47
3872,3872,6.22,24
3873,3873,3.49,15
3874,3874,7.50,28
3875,3875,7.00,26
3876,3876,11.63,40
3877,3877,2.86,14
3878,3878,7.91,29
3879,3879,7.84,29
3880,3880,10.96,38
3881,3881,4.50,18
3882,3882,10.66,37
3883,3883,7.03,26
3884,3884,5.09,20
3885,3885,5.12,20
3886,3886,3.45,15
3887,3887,2.51,13
3888,3888,11.38,39
3889,3889,1.96,11
3890,3890,3.64,16
3891,3891,16.94,56
3892,3892,2.48,12
3893,3893,8.95,32
3894,3894,8.07,29
3895,3895,17.87,59
3896,3896,9.34,33
3897,3897,5.39,21
3898,3898,8.14,29
3899,3899,9.41,33
3900,3900,0.72,7
3901,3901,8.97,32
3902,3902,7.39,27
3903,3903,11.73,40
3904,3904,7.47,27
3905,3905,13.05,44
3906,3906,3.71,16
3907,3907,0.68,7
3908,3908,7.28,27
3909,3909,11.12,38
3910,3910,5.18,21
3911,3911,11.03,38
3912,3912,10.30,36
3913,3913,10.93,38
3914,3914,13.41,45
3915,3915,14.79,49
3916,3916,8.34,30
3917,3917,2.48,12
3918,3918,8.55,31
3919,3919,2.40,12
3920,3920,12.42,42
3921,3921,1.88,11
3922,3922,9.30,33
3923,3923,10.33,36
3924,3924,11.20,39
3925,3925,14.17,48
3926,3926,3.98,17
3927,3927,9.90,35
3928,3928,10.08,35
3929,3929,7.81,28
3930,3930,9.99,35
3931,3931,8.14,29
3932,3932,12.64,43
3933,3933,1.28,9
3934,3934,3.84,17
3935,3935,9.67,34
3936,3936,1.80,10
3937,3937,7.66,28
3938,3938,6.25,24
3939,3939,8.40,30
3940,3940,14.18,48
3941,3941,18.03,59
3942,3942,4.18,18
3943,3943,6.33,24
3944,3944,12.31,42
3945,3945,9.03,32
3946,3946,6.36,24
3947,3947,6.61,25
3948,3948,11.46,39
3949,3949,9.78,34
3950,3950,10.28,36
3951,3951,5.20,21
3952,3952,6.04,23
3953,3953,12.04,41
3954,3954,9.11,32
3955,3955,10.47,36
3956,3956,12.63,43
3957,3957,16.28,54
3958,3958,9.19,33
3959,3959,6.00,23
3960,3960,6.01,23
3961,3961,6.17,24
3962,3962,1.35,9
3963,3963,9.65,34
3964,3964,9.52,34
3965,3965,10.47,36
3966,3966,7.33,27
3967,3967,1.22,9
3968,3968,14.60,49
3969,3969,14.50,49
3970,3970,4.59,19
3971,3971,12.25,42
3972,3972,9.61,34
3973,3973,10.31,36
3974,3974,4.21,18
3975,3975,9.02,32
3976,3976,10.72,37
3977,3977,8.38,30
3978,3978,12.17,42
3979,3979,9.44,33
3980,3980,5.97,23
3981,3981,13.13,44
3982,3982,14.95,50
3983,3983,5.39,21
3984,3984,5.31,21
3985,3985,2.59,13
3986,3986,10.29,36
3987,3987,6.05,23
3988,3988,8.40,30
3989,3989,11.19,39
3990,3990,5.96,23
3991,3991,18.54,61
3992,3992,1.31,9
3993,3993,3.80,16
3994,3994,8.76,31
3995,3995,8.54,31
3996,3996,5.02,20
3997,3997,14.31,48
3998,3998,5.00,20
3999,3999,8.77,31
4000,4000,0.85,8
4001,4001,2.01,11
4002,4002,13.14,44
4003,4003,5.14,20
4004,4004,4.18,18
4005,4005,13.99,47
4006,4006,5.98,23
4007,4007,7.55,28
4008,4008,1.78,10
4009,4009,8.48,30
4010,4010,8.39,30
4011,4011,10.58,37
4012,4012,4.95,20
4013,4013,2.46,12
4014,4014,7.92,29
4015,4015,12.79,43
4016,4016,8.78,31
4017,4017,14.69,49
4018,4018,9.89,35
4019,4019,13.80,46
4020,4020,4.12,17
4021,4021,4.68,19
4022,4022,6.49,24
4023,4023,5.70,22
4024,4024,7.15,26
4025,4025,8.71,31
4026,4026,10.77,37
4027,4027,4.11,17
4028,4028,5.04,20
4029,4029,13.64,46
4030,4030,13.61,46
4031,4031,10.35,36
4032,4032,4.29,18
4033,4033,9.24,33
4034,4034,6.09,23
4035,4035,4.26,18
4036,4036,5.55,22
4037,4037,11.13,38
4038,4038,11.37,39
4039,4039,13.34,45
4040,4040,4.50,18
4041,4041,8.30,30
4042,4042,1.69,10
4043,4043,3.65,16
4044,4044,13.46,45
4045,4045,4.44,18
4046,4046,5.01,20
4047,4047,6.88,26
4048,4048,8.02,29
4049,4049,5.64,22
4050,4050,4.05,17
4051,4051,8.95,32
4052,4052,9.73,34
4053,4053,10.50,37
4054,4054,4.71,19
4055,4055,11.85,41
4056,4056,10.37,36
4057,4057,7.72,28
4058,4058,4.05,17
4059,4059,4.83,19
4060,4060,14.27,48
4061,4061,14.06,47
4062,4062,2.41,12
4063,4063,7.32,27
4064,4064,3.02,14
4065,4065,12.27,42
4066,4066,8.43,30
4067,4067,2.91,14
4068,4068,6.69,25
4069,4069,12.52,43
4070,4070,7.09,26
4071,4071,5.90,23
4072,4072,3.26,15
4073,4073,5.65,22
4074,4074,4.28,18
4075,4075,5.57,22
4076,4076,9.49,33
4077,4077,8.36,30
4078,4078,6.27,24
4079,4079,13.16,44
4080,4080,6.04,23
4081,4081,8.57,31
4082,4082,3.94,17
4083,4083,7.77,28
4084,4084,11.05,38
4085,4085,5.93,23
4086,4086,9.04,32
4087,4087,1.26,9
4088,4088,4.24,18
4089,4089,13.84,47
4090,4090,9.81,34
4091,4091,9.32,33
4092,4092,4.00,17
4093,4093,12.75,43
4094,4094,5.87,23
4095,4095,1.58,10
4096,4096,9.30,33
4097,4097,4.82,19
4098,4098,4.65,19
4099,4099,6.63,25
4100,4100,8.42,30
4101,4101,8.59,31
4102,4102,5.12,20
4103,4103,10.86,38
4104,4104,3.88,17
4105,4105,11.52,40
4106,4106,5.74,22
4107,4107,9.83,34
4108,4108,11.58,40
4109,4109,6.19,24
4110,4110,6.48,24
4111,4111,7.58,28
4112,4112,8.44,30
4113,4113,12.78,43
4114,4114,10.38,36
4115,4115,19.28,63
4116,4116,11.38,39
4117,4117,12.51,43
4118,4118,6.30,24
4119,4119,4.79,19
4120,4120,4.71,19
4121,4121,14.30,48
4122,4122,7.95,29
4123,4123,12.03,41
4124,4124,3.49,15
4125,4125,4.50,18
4126,4126,6.36,24
4127,4127,12.93,44
4128,4128,12.03,41
4129,4129,7.30,27
4130,4130,12.50,42
4131,4131,7.60,28
4132,4132,5.39,21
4133,4133,4.53,19
4134,4134,4.92,20
4135,4135,2.65,13
4136,4136,9.76,34
4137,4137,4.48,18
4138,4138,1.71,10
4139,4139,8.73,31
4140,4140,8.68,31
4141,4141,3.76,16
4142,4142,10.47,36
4143,4143,14.36,48
4144,4144,0.58,7
4145,4145,1.87,11
4146,4146,9.30,33
4147,4147,8.67,31
4148,4148,2.66,13
4149,4149,6.20,24
4150,4150,5.20,21
4151,4151,9.53,34
4152,4152,3.81,16
4153,4153,3.36,15
4154,4154,5.11,20
4155,4155,13.98,47
4156,4156,12.61,43
4157,4157,11.99,41
4158,4158,3.95,17
4159,4159,10.37,36
4160,4160,8.36,30
4161,4161,5.06,20
4162,4162,14.06,47
4163,4163,13.25,45
4164,4164,10.09,35
4165,4165,2.30,12
4166,4166,9.20,33
4167,4167,4.46,18
4168,4168,4.89,20
4169,4169,8.37,30
4170,4170,11.70,40
4171,4171,2.41,12
4172,4172,3.03,14
4173,4173,7.08,26
4174,4174,7.17,27
4175,4175,12.07,41
4176,4176,9.72,34
4177,4177,6.32,24
4178,4178,8.21,30
4179,4179,5.83,22
4180,4180,10.02,35
4181,4181,9.67,34
4182,4182,12.57,43
4183,4183,9.92,35
4184,4184,5.97,23
4185,4185,8.00,29
4186,4186,3.41,15
4187,4187,8.32,30
4188,4188,10.75,37
4189,4189,13.45,45
4190,4190,8.36,30
4191,4191,10.04,35
4192,4192,9.68,34
4193,4193,0.89,8
4194,4194,7.00,26
4195,4195,6.37,24
4196,4196,2.12,11
4197,4197,8.67,31
4198,4198,10.98,38
4199,4199,12.05,41
4200,4200,5.96,23
4201,4201,3.26,15
4202,4202,5.13,20
4203,4203,8.15,29
4204,4204,6.60,25
4205,4205,9.17,33
4206,4206,3.85,17
4207,4207,9.08,32
4208,4208,3.87,17
4209,4209,4.89,20
4210,4210,10.54,37
4211,4211,5.69,22
4212,4212,11.28,39
4213,4213,1.65,10
4214,4214,4.04,17
4215,4215,10.50,37
4216,4216,2.18,12
4217,4217,5.65,22
4218,4218,4.97,20
4219,4219,15.55,52
4220,4220,16.91,56
4221,4221,10.73,37
4222,4222,8.50,30
4223,4223,5.20,21
4224,4224,8.85,32
4225,4225,10.82,37
4226,4226,5.20,21
4227,4227,8.34,30
4228,4228,5.72,22
4229,4229,13.67,46
4230,4230,5.34,21
4231,4231,2.01,11
4232,4232,9.10,32
4233,4233,10.05,35
4234,4234,2.07,11
4235,4235,6.25,24
4236,4236,11.64,40
4237,4237,7.38,27
4238,4238,10.54,37
4239,4239,5.12,20
4240,4240,14.46,48
4241,4241,13.19,45
4242,4242,3.48,15
4243,4243,4.43,18
4244,4244,4.78,19
4245,4245,10.77,37
4246,4246,5.82,22
4247,4247,2.80,13
4248,4248,11.62,40
4249,4249,3.04,14
4250,4250,13.74,46
4251,4251,9.88,35
4252,4252,12.23,42
4253,4253,9.59,34
4254,4254,4.10,17
4255,4255,11.95,41
4256,4256,3.99,17
4257,4257,10.25,36
4258,4258,2.63,13
4259,4259,6.94,26
4260,4260,6.92,26
4261,4261,2.67,13
4262,4262,12.03,41
4263,4263,5.68,22
4264,4264,1.09,8
4265,4265,6.84,26
4266,4266,9.93,35
4267,4267,11.33,39
4268,4268,4.58,19
4269,4269,1.62,10
4270,4270,2.64,13
4271,4271,16.48,54
4272,4272,9.82,34
4273,4273,13.43,45
4274,4274,8.21,30
4275,4275,8.45,30
4276,4276,5.17,21
4277,4277,12.49,42
4278,4278,4.44,18
4279,4279,0.68,7
4280,4280,6.36,24
4281,4281,2.53,13
4282,4282,6.06,23
4283,4283,13.85,47
4284,4284,9.69,34
4285,4285,7.87,29
4286,4286,7.21,27
4287,4287,11.64,40
4288,4288,7.80,28
4289,4289,5.43,21
4290,4290,9.68,34
4291,4291,14.98,50
4292,4292,11.31,39
4293,4293,9.26,33
4294,4294,11.52,40
4295,4295,9.82,34
4296,4296,4.04,17
4297,4297,14.19,48
4298,4298,10.75,37
4299,4299,7.87,29
4300,4300,11.08,38
4301,4301,3.54,16
4302,4302,10.55,37
4303,4303,4.08,17
4304,4304,2.80,13
4305,4305,4.27,18
4306,4306,11.96,41
4307,4307,8.28,30
4308,4308,4.83,19
4309,4309,9.50,34
4310,4310,1.09,8
4311,4311,10.16,35
4312,4312,7.11,26
4313,4313,10.12,35
4314,4314,6.49,24
4315,4315,8.65,31
4316,4316,3.26,15
4317,4317,8.45,30
4318,4318,4.62,19
4319,4319,8.22,30
4320,4320,11.31,39
4321,4321,12.14,41
4322,4322,4.56,19
4323,4323,2.69,13
4324,4324,5.80,22
4325,4325,12.13,41
4326,4326,11.57,40
4327,4327,7.83,28
4328,4328,11.07,38
4329,4329,7.59,28
4330,4330,4.49,18
4331,4331,3.22,15
4332,4332,18.02,59
4333,4333,4.78,19
4334,4334,12.06,41
4335,4335,9.38,33
4336,4336,5.19,21
4337,4337,9.18,33
4338,4338,7.42,27
4339,4339,5.15,20
4340,4340,8.29,30
4341,4341,4.45,18
4342,4342,14.93,50
4343,4343,2.67,13
4344,4344,13.04,44
4345,4345,3.89,17
4346,4346,8.66,31
4347,4347,13.29,45
4348,4348,10.56,37
4349,4349,12.59,43
4350,4350,6.36,24
4351,4351,10.82,37
4352,4352,1.54,10
4353,4353,10.58,37
4354,4354,7.01,26
4355,4355,7.20,27
4356,4356,1.23,9
4357,4357,9.46,33
4358,4358,8.96,32
4359,4359,12.12,41
4360,4360,2.74,13
4361,4361,10.76,37
4362,4362,16.49,54
4363,4363,6.10,23
4364,4364,11.85,41
4365,4365,4.68,19
4366,4366,15.10,50
4367,4367,14.34,48
4368,4368,13.29,45
4369,4369,11.70,40
4370,4370,8.79,31
4371,4371,5.01,20
4372,4372,9.99,35
4373,4373,15.53,52
4374,4374,4.97,20
4375,4375,10.85,38
4376,4376,7.32,27
4377,4377,12.44,42
4378,4378,2.93,14
4379,4379,14.00,47
4380,4380,7.19,27
4381,4381,5.71,22
4382,4382,13.08,44
4383,4383,6.35,24
4384,4384,11.00,38
4385,4385,9.93,35
4386,4386,15.97,53
4387,4387,1.14,8
4388,4388,3.78,16
4389,4389,11.28,39
4390,4390,18.06,59
4391,4391,7.63,28
4392,4392,13.48,45
4393,4393,11.90,41
4394,4394,11.54,40
4395,4395,9.77,34
4396,4396,4.99,20
4397,4397,7.46,27
4398,4398,6.09,23
4399,4399,1.17,9
4400,4400,4.86,20
4401,4401,10.60,37
4402,4402,8.17,30
4403,4403,1.48,9
4404,4404,10.24,36
4405,4405,7.47,27
4406,4406,8.83,31
4407,4407,9.73,34
4408,4408,14.72,49
4409,4409,16.45,54
4410,4410,8.88,32
4411,4411,9.08,32
4412,4412,9.31,33
4413,4413,9.67,34
4414,4414,5.68,22
4415,4415,2.56,13
4416,4416,4.24,18
4417,4417,5.58,22
4418,4418,6.55,25
4419,4419,5.64,22
4420,4420,10.27,36
4421,4421,3.22,15
4422,4422,7.38,27
4423,4423,3.00,14
4424,4424,11.28,39
4425,4425,6.43,24
4426,4426,5.27,21
4427,4427,14.11,47
4428,4428,4.06,17
4429,4429,12.75,43
4430,4430,2.31,12
4431,4431,7.81,28
4432,4432,13.79,46
4433,4433,13.21,45
4434,4434,6.47,24
4435,4435,10.99,38
4436,4436,5.84,23
4437,4437,6.32,24
4438,4438,6.17,24
4439,4439,4.10,17
4440,4440,0.57,7
4441,4441,2.42,12
4442,4442,12.39,42
4443,4443,9.41,33
4444,4444,2.26,12
4445,4445,2.39,12
4446,4446,12.68,43
4447,4447,6.26,24
4448,4448,7.66,28
4449,4449,6.24,24
4450,4450,7.39,27
4451,4451,8.86,32
4452,4452,12.86,44
4453,4453,10.17,36
4454,4454,3.55,16
4455,4455,11.08,38
4456,4456,8.62,31
4457,4457,6.61,25
4458,4458,7.21,27
4459,4459,2.72,13
4460,4460,10.91,38
4461,4461,6.51,25
4462,4462,9.98,35
4463,4463,6.51,25
4464,4464,8.00,29
4465,4465,4.23,18
4466,4466,1.71,10
4467,4467,8.23,30
4468,4468,7.88,29
4469,4469,7.28,27
4470,4470,8.57,31
4471,4471,9.53,34
4472,4472,4.29,18
4473,4473,4.81,19
4474,4474,9.31,33
4475,4475,8.33,30
4476,4476,12.85,44
4477,4477,3.22,15
4478,4478,18.02,59
4479,4479,2.12,11
4480,4480,11.97,41
4481,4481,5.64,22
4482,4482,13.36,45
4483,4483,13.26,45
4484,4484,10.38,36
4485,4485,15.08,50
4486,4486,9.95,35
4487,4487,2.54,13
4488,4488,11.08,38
4489,4489,14.75,49
4490,4490,12.67,43
4491,4491,2.46,12
4492,4492,10.70,37
4493,4493,11.61,40
4494,4494,8.00,29
4495,4495,14.83,49
4496,4496,4.82,19
4497,4497,9.01,32
4498,4498,5.59,22
4499,4499,7.04,26
4500,4500,4.22,18
4501,4501,4.01,17
4502,4502,7.87,29
4503,4503,4.93,20
4504,4504,11.28,39
4505,4505,7.33,27
4506,4506,7.80,28
4507,4507,7.57,28
4508,4508,9.18,33
4509,4509,9.57,34
4510,4510,5.36,21
4511,4511,6.58,25
4512,4512,1.78,10
4513,4513,7.69,28
4514,4514,10.49,36
4515,4515,13.65,46
4516,4516,3.12,14
4517,4517,2.65,13
4518,4518,3.95,17
4519,4519,9.53,34
4520,4520,9.99,35
4521,4521,9.91,35
4522,4522,4.95,20
4523,4523,4.92,20
4524,4524,9.07,32
4525,4525,3.18,15
4526,4526,15.61,52
4527,4527,16.65,55
4528,4528,3.91,17
4529,4529,10.78,37
4530,4530,9.13,32
4531,4531,7.55,28
4532,4532,13.75,46
4533,4533,7.33,27
4534,4534,9.32,33
4535,4535,14.24,48
4536,4536,8.78,31
4537,4537,1.41,9
4538,4538,15.95,53
4539,4539,10.97,38
4540,4540,7.37,27
4541,4541,5.50,22
4542,4542,3.33,15
4543,4543,13.53,46
4544,4544,14.05,47
4545,4545,9.11,32
4546,4546,12.09,41
4547,4547,13.09,44
4548,4548,4.60,19
4549,4549,10.89,38
4550,4550,9.98,35
4551,4551,6.00,23
4552,4552,12.53,43
4553,4553,2.85,14
4554,4554,5.40,21
4555,4555,2.41,12
4556,4556,9.75,34
4557,4557,8.52,31
4558,4558,12.17,42
4559,4559,2.95,14
4560,4560,13.58,46
4561,4561,7.68,28
4562,4562,3.77,16
4563,4563,11.06,38
4564,4564,2.62,13
4565,4565,8.54,31
4566,4566,9.36,33
4567,4567,4.66,19
4568,4568,17.12,56
4569,4569,5.58,22
4570,4570,1.22,9
4571,4571,4.78,19
4572,4572,10.82,37
4573,4573,10.82,37
4574,4574,6.73,25
4575,4575,6.58,25
4576,4576,8.79,31
4577,4577,14.94,50
4578,4578,5.32,21
4579,4579,5.92,23
4580,4580,12.04,41
4581,4581,4.68,19
4582,4582,10.05,35
4583,4583,6.98,26
4584,4584,8.93,32
4585,4585,8.42,30
4586,4586,13.84,47
4587,4587,5.40,21
4588,4588,2.43,12
4589,4589,9.06,32
4590,4590,9.08,32
4591,4591,0.59,7
4592,4592,3.97,17
4593,4593,3.77,16
4594,4594,3.50,16
4595,4595,8.29,30
4596,4596,10.45,36
4597,4597,2.71,13
4598,4598,10.12,35
4599,4599,7.68,28
4600,4600,6.73,25
4601,4601,4.57,19
4602,4602,4.30,18
4603,4603,8.04,29
4604,4604,10.60,37
4605,4605,11.54,40
4606,4606,3.93,17
4607,4607,1.55,10
4608,4608,9.56,34
4609,4609,11.18,39
4610,4610,6.61,25
4611,4611,4.30,18
4612,4612,12.69,43
4613,4613,9.11,32
4614,4614,5.85,23
4615,4615,8.98,32
4616,4616,10.37,36
4617,4617,4.90,20
4618,4618,10.10,35
4619,4619,5.82,22
4620,4620,3.08,14
4621,4621,3.46,15
4622,4622,9.21,33
4623,4623,12.49,42
4624,4624,10.53,37
4625,4625,7.50,27
4626,4626,4.28,18
4627,4627,10.29,36
4628,4628,13.53,46
4629,4629,4.76,19
4630,4630,11.18,39
4631,4631,9.79,34
4632,4632,2.46,12
4633,4633,13.06,44
4634,4634,3.28,15
4635,4635,13.15,44
4636,4636,8.87,32
4637,4637,5.09,20
4638,4638,5.87,23
4639,4639,4.94,20
4640,4640,6.15,23
4641,4641,4.42,18
4642,4642,8.44,30
4643,4643,2.33,12
4644,4644,4.17,18
4645,4645,4.86,20
4646,4646,6.24,24
4647,4647,8.56,31
4648,4648,4.36,18
4649,4649,12.61,43
4650,4650,5.41,21
4651,4651,7.66,28
4652,4652,14.02,47
4653,4653,8.34,30
4654,4654,7.51,28
4655,4655,8.66,31
4656,4656,8.77,31
4657,4657,6.34,24
4658,4658,3.96,17
4659,4659,3.18,15
4660,4660,8.78,31
4661,4661,4.64,19
4662,4662,13.18,45
4663,4663,12.84,44
4664,4664,8.64,31
4665,4665,6.92,26
4666,4666,8.53,31
4667,4667,3.38,15
4668,4668,7.69,28
4669,4669,7.34,27
4670,4670,11.50,40
4671,4671,4.21,18
4672,4672,17.51,58
4673,4673,10.38,36
4674,4674,13.98,47
4675,4675,10.30,36
4676,4676,14.46,48
4677,4677,10.52,37
4678,4678,7.70,28
4679,4679,11.13,38
4680,4680,9.30,33
4681,4681,2.77,13
4682,4682,6.54,25
4683,4683,14.30,48
4684,4684,8.22,30
4685,4685,3.94,17
4686,4686,2.53,13
4687,4687,8.56,31
4688,4688,1.96,11
4689,4689,4.35,18
4690,4690,5.04,20
4691,4691,10.37,36
4692,4692,4.26,18
4693,4693,13.43,45
4694,4694,7.38,27
4695,4695,13.23,45
4696,4696,2.82,13
4697,4697,1.41,9
4698,4698,2.45,12
4699,4699,15.34,51
4700,4700,8.06,29
4701,4701,3.98,17
4702,4702,2.25,12
4703,4703,4.71,19
4704,4704,8.00,29
4705,4705,8.98,32
4706,4706,8.11,29
4707,4707,4.08,17
4708,4708,8.78,31
4709,4709,9.43,33
4710,4710,10.27,36
4711,4711,10.31,36
4712,4712,3.04,14
4713,4713,7.25,27
4714,4714,3.46,15
4715,4715,12.15,41
4716,4716,15.82,52
4717,4717,4.19,18
4718,4718,9.81,34
4719,4719,7.23,27
4720,4720,5.93,23
4721,4721,8.49,30
4722,4722,7.69,28
4723,4723,11.84,41
4724,4724,5.86,23
4725,4725,6.48,24
4726,4726,6.86,26
4727,4727,6.01,23
4728,4728,12.55,43
4729,4729,12.34,42
4730,4730,13.31,45
4731,4731,9.51,34
4732,4732,15.22,51
4733,4733,5.60,22
4734,4734,9.77,34
4735,4735,12.01,41
4736,4736,13.54,46
4737,4737,6.36,24
4738,4738,9.16,32
4739,4739,8.55,31
4740,4740,6.42,24
4741,4741,10.95,38
4742,4742,11.90,41
4743,4743,3.61,16
4744,4744,14.34,48
4745,4745,6.50,24
4746,4746,4.30,18
4747,4747,4.64,19
4748,4748,12.35,42
4749,4749,10.87,38
4750,4750,10.58,37
4751,4751,1.38,9
4752,4752,4.95,20
4753,4753,8.47,30
4754,4754,9.10,32
4755,4755,11.36,39
4756,4756,5.26,21
4757,4757,7.11,26
4758,4758,1.73,10
4759,4759,12.02,41
4760,4760,13.73,46
4761,4761,9.19,33
4762,4762,10.37,36
4763,4763,6.99,26
4764,4764,3.68,16
4765,4765,3.30,15
4766,4766,12.58,43
4767,4767,3.74,16
4768,4768,5.88,23
4769,4769,10.46,36
4770,4770,7.80,28
4771,4771,4.22,18
4772,4772,8.37,30
4773,4773,3.86,17
4774,4774,11.04,38
4775,4775,5.99,23
4776,4776,9.60,34
4777,4777,5.64,22
4778,4778,12.77,43
4779,4779,8.76,31
4780,4780,4.86,20
4781,4781,11.16,38
4782,4782,2.98,14
4783,4783,6.14,23
4784,4784,6.83,25
4785,4785,9.65,34
4786,4786,4.83,19
4787,4787,7.21,27
4788,4788,12.84,44
4789,4789,14.33,48
4790,4790,5.62,22
4791,4791,10.16,35
4792,4792,4.52,19
4793,4793,12.23,42
4794,4794,7.92,29
4795,4795,6.65,25
4796,4796,10.13,35
4797,4797,5.22,21
4798,4798,7.82,28
4799,4799,7.15,26
4800,4800,4.20,18
4801,4801,0.85,8
4802,4802,2.51,13
4803,4803,5.43,21
4804,4804,13.48,45
4805,4805,11.14,38
4806,4806,10.82,37
4807,4807,6.92,26
4808,4808,8.67,31
4809,4809,9.69,34
4810,4810,12.93,44
4811,4811,5.97,23
4812,4812,6.83,25
4813,4813,6.89,26
4814,4814,16.20,54
4815,4815,5.63,22
4816,4816,7.55,28
4817,4817,9.47,33
4818,4818,10.36,36
4819,4819,1.80,10
4820,4820,15.75,52
4821,4821,3.04,14
